지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22103,1998-07-27,2.9,1002.6,94,25,25.7,1.4,.5,.7,2.4,8.1,10.9
22103,1998-07-28,3.1,1004.2,92,25.3,26.1,.9,.3,.4,1.2,9.4,10.2
22103,1998-07-29,2.1,1006.7,89,25.9,26.3,.7,.2,.3,.9,12.2,75
22103,1998-07-30,6.1,1008.5,91,25.7,26.1,1.2,.4,.5,1.6,10,11.8
22103,1998-07-31,7.7,1007.1,93,26.8,26.1,2.2,.7,1.1,3.5,18.5,75
22103,1998-08-01,,1005.1,96,26.3,25.8,,,,,,
22103,1998-08-02,7.6,1008.9,98,26.3,25.7,2.4,.8,1,3,7.2,11.8
22103,1998-08-03,4.7,1012.3,98,26.6,26.3,1.8,.6,.8,2.3,12.1,75
22103,1998-08-04,3.2,1012.7,96,27.1,27.1,1,.3,.5,1.4,10,11.8
22103,1998-08-05,4.7,1010.2,96,27.2,26.9,1.5,.5,.9,2.6,11.3,14.3
22103,1998-08-06,5.3,1009.3,96,27.2,26.6,2.4,.8,1,3.5,9.7,10.9
22103,1998-08-07,5.1,,,,,2.1,.7,.8,2.7,8,9
22103,1998-08-08,4.7,1009.3,95,27.3,26.8,2.1,.7,.9,2.6,3.8,10.2
22103,1998-08-09,,1009,95,27.2,27.2,,,,,,
22103,1998-08-11,,1008,93,27.5,27.3,,,,,,
22103,1998-08-14,3.7,1008.1,97,26.7,26.9,1.5,.5,.6,1.8,10.4,11.8
22103,1998-08-15,6.6,1007.1,94,27.1,26.2,2.5,.8,1,3.3,21.2,75
22103,1998-08-16,4.9,1006.4,96,26.5,26,2.5,.8,1,3.4,4.3,8
22103,1998-08-17,3.6,1007.8,91,25.8,26.1,1.7,.5,.8,2.4,7,11.8
22103,1998-08-18,6.7,1007.9,94,25.8,25.4,2,.7,.8,2.5,8.5,10.2
22103,1998-08-19,5.1,1011.6,90,24.4,24.6,1.1,.4,.6,1.5,12.5,75
22103,1998-08-21,2.5,1012.7,93,24.5,24.6,.4,.1,.1,.6,10.3,12.8
22103,1998-08-23,3.5,1009.5,95,24.8,24.5,1.2,.3,.4,1.7,22,75
22103,1998-08-24,5.4,1007.4,94,23.7,23.6,1.3,.4,.6,2,26.1,75
22103,1998-09-03,4.1,1014.7,79,26.3,25.8,.7,.2,.3,1,10.7,15
22103,1998-09-04,1.9,1013.8,80,26.7,25.9,.5,.1,.2,.6,10.5,11.8
22103,1998-09-05,2,1011.8,78,26.5,25.1,.4,.1,.1,.6,10.2,10.9
22103,1998-09-06,2.9,1011,79,26.3,24.9,.4,.1,.1,.5,9.7,10.9
22103,1998-09-08,,1013,94,26.4,24.7,,,,,,
22103,1998-09-09,3.1,1015.4,97,26.9,24.6,.5,.1,.2,.6,10.2,11.8
22103,1998-09-10,2.9,1017.5,98,26.9,25.1,.6,.2,.2,.8,10.6,16.7
22103,1998-09-11,2.1,1017.1,96,27.3,26.3,.6,.2,.2,.8,16,75
22103,1998-09-12,4,1017.2,88,27.6,27.6,.7,.2,.5,1.7,11,14.3
22103,1998-09-13,7.9,1016.9,78,27.7,27.1,1.9,.6,.8,2.7,17.1,75
22103,1998-09-14,4.5,1013.1,82,27.2,26.5,1.3,.4,.8,2.4,15.5,75
22103,1998-09-15,6.2,1007.7,81,26.7,25.9,.9,.3,.6,2,10.2,11.8
22103,1998-09-16,5.7,1009.5,62,25,25.2,1.6,.5,.7,2,11,15
22103,1998-09-18,10.2,1013.9,72,25,23.5,2.5,.8,1.2,3.5,10.9,14.3
22103,1998-09-19,10.9,1012.9,92,26.1,23.3,,1.4,1.9,5.3,,10.9
22103,1998-09-20,,,,,,,,1.4,3.8,,9.5
22103,1998-09-21,,,,,,,,.7,2.3,,10.9
22103,1998-09-22,7,1011.8,72,24.9,24,1.7,.6,1.2,3.2,10.5,11.8
22103,1998-09-23,10.2,1018,79,24.9,24,3,1,1.4,4.2,10.1,11.8
22103,1998-09-24,7.3,1018.1,83,25,24.3,1.8,.6,.8,2.6,10.5,11.8
22103,1998-09-25,,,,,,,,.6,1.7,,10.9
22103,1998-09-26,6.1,1021,76,26.1,23.8,1.3,.4,.6,2,16.1,75
22103,1998-09-27,6.7,1021.3,76,25.6,23.3,1.5,.5,.8,2.7,18.6,75
22103,1998-09-28,11.3,1019.7,78,25.3,23.2,3.2,1.1,1.5,4,27.7,75
22103,1998-11-10,,1015.9,,24.7,,,,,,55.3,75
22103,1998-11-11,,1015.7,,25.3,,,,,,,
22103,1998-11-13,,1012.7,,25.5,,,,,,61.8,75
22103,1998-11-14,,1014.9,,26.2,,,,,,58.7,75
22103,1998-11-15,,1014.7,,22.6,,,,,,61.8,75
22103,1998-11-20,2.3,1018.7,49,7.2,6.9,.1,,,.1,75,75
22103,1998-11-22,4.5,1013.1,69,5.7,5.7,.3,.1,.1,.5,62.2,75
22103,1998-11-23,1.6,1015.5,58,7.9,6.9,.3,.1,.1,.4,65.3,75
22103,1998-11-24,3.2,1013.2,62,9,8.3,,,,,66.4,75
22103,1998-11-25,2.2,1017.6,62,7.3,6.8,.3,.1,.1,.3,61.6,75
22103,1998-11-26,,1019.1,71,11.6,11.4,,,,,54.9,75
22103,1998-11-27,,1016.8,87,14,14.5,1.2,.4,.6,2,12.7,75
22103,1998-11-28,6,1018.7,58,11,14.6,1.2,.4,.7,2.1,9.4,11.8
22103,1998-11-29,3.4,1018.8,67,12.8,15.1,.7,.2,.3,.9,9.9,11.8
22103,1998-11-30,6.1,1015,88,13.3,14.8,1.3,.4,.6,1.9,9.6,10.9
22103,1998-12-01,5,1019.1,77,13.5,15.1,.9,.3,.5,1.5,9.9,11.8
22103,1998-12-02,7.4,1025.7,74,10.4,14.6,1.4,.5,.7,1.8,10.2,11.8
22103,1998-12-03,7,1027.8,55,8.7,14,1.5,.5,.6,1.8,9.3,10.2
22103,1998-12-04,3.3,1027.6,47,8.8,14,1.1,.3,.5,1.6,8.5,10.9
22103,1998-12-05,8.2,1029.4,62,9.1,13.8,1.3,.4,.6,2.2,10.8,17.6
22103,1998-12-06,3.3,1031.1,59,8.2,13.3,.9,.3,.5,1.5,10.1,12.8
22103,1998-12-07,8.4,1026.4,67,9.9,13.7,1.3,.5,.7,2.1,9.5,10.9
22103,1998-12-08,10.7,1031.7,61,6.2,14.6,2.3,.8,1.1,3.6,16,75
22103,1998-12-09,7,1035.9,65,5.6,13.3,1.1,.4,.6,2.1,10,15
22103,1998-12-10,7.5,1036.3,59,5.9,13.2,1.2,.4,.4,1.5,10.5,11.8
22103,1998-12-11,7.7,1034.6,54,7.8,13.3,1.5,.5,.8,2.8,10.5,11.8
22103,1998-12-12,3.5,1032.7,61,8.3,14.5,.8,.3,.3,1,10.5,10.9
22103,1998-12-13,7.3,1029.3,68,9.8,14.2,1.1,.4,.5,1.6,10.4,11.8
22103,1998-12-14,8.8,1023.3,69,12.4,13.9,1.9,.6,1.3,3.7,15.2,75
22103,1998-12-15,8.7,1025,60,8.9,13,2,.7,1.1,3.6,9.7,11.8
22103,1998-12-16,6.9,1025.1,63,11.5,13.3,1.2,.4,.5,1.7,11,12.8
22103,1998-12-17,4.1,1027.2,57,11,13.4,.7,.2,.3,1.3,10,11.8
22103,1998-12-18,3.7,1024.8,81,11.9,13.6,.6,.2,.2,.7,10.2,11.8
22103,1998-12-19,4.2,1020.1,75,13.8,15.5,.6,.2,.4,1.1,10.4,11.8
22103,1998-12-20,6.5,1022.6,39,10,14.3,1.1,.3,.5,1.7,10.6,11.8
22103,1998-12-21,5.6,1023.6,62,11.8,15.7,1,.3,.4,1.5,10,11.8
22103,1998-12-22,5.6,1021.4,69,12.4,15.9,,.2,.4,,,
22103,1998-12-23,9.4,1020.9,64,9.6,15.6,,.5,.7,,,
22103,1998-12-24,5.8,1026.3,60,9.4,14.1,,.4,.7,,,
22103,1998-12-25,6.9,1024.1,56,9.2,14.6,,.4,.7,,,
22103,1998-12-26,5.2,1024,63,9.1,14.8,,.3,.7,,,
22103,1998-12-27,8.2,1026.1,63,9.9,14.3,,.4,.6,,,
22103,1998-12-28,4.6,1029.9,53,10,14.1,,.2,.4,,,
22103,1998-12-29,7.1,1027.5,67,10.6,14.4,,.4,.6,,,
22103,1998-12-30,8.9,1028.4,54,5.4,13.7,,.5,.8,,,
22103,1998-12-31,9.5,1030,54,5.4,14.3,,.6,.8,,,
22103,1999-04-01,5.7,1015.9,89,15.6,14.3,1.4,.5,.7,2.1,10.3,11.8
22103,1999-04-02,9.9,1015.3,72,11.8,13.1,1.9,.6,.9,2.5,26.3,75
22103,1999-04-03,4.6,1021.9,55,10,13.3,1,.3,.8,2,17.8,75
22103,1999-04-04,3.6,1017.8,66,11.7,13.7,.7,.2,.3,1.1,9.7,10.9
22103,1999-04-05,4.6,1012,65,13,13.7,1,.3,1,3.4,15.6,75
22103,1999-04-06,12.5,1010,72,10.1,12.9,3.1,1.1,1.5,5.2,52.1,75
22103,1999-04-07,3.8,1020.3,69,9.8,12.5,1.2,.4,.5,1.9,9.9,10.9
22103,1999-04-08,2.7,1021.7,78,12.7,12.8,.9,.3,.4,1.2,9.7,10.9
22103,1999-04-09,7.8,1011.6,92,14.3,13.4,2.7,.9,2.7,7.4,13.6,75
22103,1999-04-10,6.4,1003.3,87,13.4,13.6,4.9,1.7,3.4,8.9,9.7,10.9
22103,1999-04-11,5.1,1010.8,80,13.8,13.6,1.8,.6,.8,2.5,9.3,10.9
22103,1999-04-12,10.8,999,88,13.4,13.2,3.2,1.1,1.8,5.4,15.4,75
22103,1999-04-13,15,1005.8,66,10.5,13.1,4.4,1.5,2.8,6.7,11.9,75
22103,1999-04-14,9.4,1017.5,53,11.4,12.5,1.9,.6,1,3,12.8,75
22103,1999-04-15,2.5,1018.8,69,12.9,12.7,.6,.2,.3,1.1,10.1,10.9
22103,1999-04-16,2.6,1015.9,87,13.7,13.3,.6,.2,.2,.8,9.8,10.9
22103,1999-04-17,4,1012.3,93,13.9,13.3,.7,.2,.4,1.2,9.5,10.9
22103,1999-04-18,7.4,1006.6,90,14.3,13.7,2.4,.8,1.2,3.3,9.1,10.9
22103,1999-04-19,3.2,1008.8,86,14.7,14.2,1.1,.4,.5,1.8,8.8,10.9
22103,1999-04-20,4.4,1015.8,91,14.5,14.1,.9,.3,.6,2,10,11.8
22103,1999-05-01,2,1025.2,85,15.9,15.2,.6,.1,.3,1,9.7,11.8
22103,1999-05-02,3.1,1022.9,92,16.3,15.5,1,.3,.5,1.7,12.9,75
22103,1999-05-03,7.1,1011.9,92,17.3,15.2,2.6,.9,1.2,3.7,14.8,75
22103,1999-05-04,5.6,1003.8,84,15.7,14.8,2,.7,1,3.2,7.6,9
22103,1999-05-05,7,1006.9,73,15.6,14.6,1.3,.4,.6,2,14.6,75
22103,1999-05-06,7.6,1009.3,73,14.8,14.4,1.5,.5,.6,1.8,10.8,30
22103,1999-05-07,7.1,1010.4,78,15.7,14.7,1.3,.4,.5,1.7,13.1,75
22103,1999-05-08,5.8,1012.2,80,15.7,14.9,1,.3,.4,1.5,10.1,11.8
22103,1999-05-09,2.1,1012.3,86,15.9,15.6,.5,.1,.2,.7,10.1,10.9
22103,1999-05-10,4.3,1011.3,88,15.9,15.6,.7,.2,.5,1.6,12.9,75
22103,1999-05-11,4.2,1015.4,86,15.7,15.8,1.2,.4,.6,2,15.9,75
22103,1999-05-12,4.2,1015.1,86,15.6,15.8,.8,.2,.3,1.1,9.2,12.8
22103,1999-05-13,5,1013.3,87,16,15.8,.7,.2,.3,.9,11,14.3
22103,1999-05-14,2.9,1013.5,90,16.2,16.3,.7,.2,.3,1.2,11,12.8
22103,1999-05-15,3.5,1011.4,91,15.7,16,.5,.1,.2,.8,13.4,75
22103,1999-05-16,4.1,1010.6,91,16.3,16.1,.7,.2,.3,.9,11.3,16.7
22103,1999-05-17,7.7,1010.5,91,16.4,15.6,1.6,.5,1.1,3.4,25,75
22103,1999-05-18,9.6,1000.8,94,17.6,16.4,4,1.4,2.7,7.3,25.1,75
22103,1999-05-19,10.4,1003.1,80,16,15.8,2.8,1,1.5,4.8,8.8,10.2
22103,1999-05-20,6.4,1012.7,85,16.2,15.7,1.6,.5,.7,2.1,8.9,10.9
22103,1999-05-21,4.2,1015.6,82,17.4,16.2,1,.3,.4,1.2,13.6,75
22103,1999-05-22,2.2,1014.8,91,17.6,16.9,.6,.2,.2,.8,15.6,75
22103,1999-05-23,6.2,1007.7,95,17.1,16.3,2.1,.7,1,3.8,23.8,75
22103,1999-06-01,2.4,1010.2,94,18.9,17.3,1.2,.4,.5,1.4,11.8,75
22103,1999-06-02,5.4,1005.2,97,17.9,16.6,1.4,.5,.8,2.5,16.9,75
22103,1999-06-03,4.1,1006.6,95,18,17.5,1.4,.4,.6,2.2,9.6,10.9
22103,1999-06-04,,,,,,.6,.2,.3,.9,10.5,11.8
22103,1999-06-05,7.6,1012.7,90,18.5,18,1.6,.6,.7,2.3,11.1,12.8
22103,1999-06-06,4.7,1011.2,95,18.8,18.1,1.5,.5,.6,2,10.9,12.8
22103,1999-06-07,2.2,1008.6,95,19.3,19.1,1.9,.6,.9,2.7,11.6,14.3
22103,1999-06-08,2.4,1008.8,91,19.7,19.7,2,.7,.9,2.6,10.8,11.8
22103,1999-06-09,4.5,1011.7,87,20.1,19,2,.7,.9,2.5,10.5,10.9
22103,1999-06-10,4.3,1011.1,92,19.4,19.4,1.3,.4,.6,1.6,9.4,10.9
22103,1999-06-11,2.4,1009.9,85,20.6,20.2,1.5,.5,.6,2.1,8.9,10.2
22103,1999-06-12,1.5,1010.6,89,21,20.8,1.1,.3,.5,1.4,9,10.2
22103,1999-06-13,1.7,1008.3,84,21.5,21,1.2,.4,.5,1.7,8.9,10.2
22103,1999-06-14,1.7,1007,92,21.3,21.4,.7,.2,.3,1,11.5,75
22103,1999-06-15,2.9,1006,95,21.6,20.8,.7,.2,.4,1.5,18,75
22103,1999-06-16,6.8,1001.7,96,21.6,19.4,2.1,.7,1.1,3.5,32,75
22103,1999-06-17,6.3,1001.5,95,18.6,18.5,2.6,.9,1.2,3.6,7.8,75
22103,1999-06-18,3.1,1006.9,92,18,18.6,1.4,.5,.7,1.9,9.4,75
22103,1999-06-19,2.6,1008.5,89,19.2,19.4,1,.3,.5,1.4,8.7,10.9
22103,1999-06-20,1.7,1010.5,93,19.3,18.9,.9,.3,.5,1.3,7.2,10.9
22103,1999-06-21,5.9,1009.4,92,19.7,18.9,1.2,.4,.9,2.6,34.3,75
22103,1999-06-22,8.6,1008.8,88,20.8,20.6,2.2,.7,.9,2.8,48,75
22103,1999-06-23,8.5,1000.7,95,21.9,21,2.4,.8,1.5,4.2,54.5,75
22103,1999-06-24,6.4,1001.4,93,19.4,19.2,2.7,.9,1.5,4.4,7.3,9.5
22103,1999-06-25,3.9,1005.1,91,19.5,19.3,1.6,.5,.7,2.1,7.1,9.5
22103,1999-06-26,4.1,1007.9,92,19,18.9,1.5,.5,.9,2.5,20.4,75
22103,1999-06-27,1.8,1008.4,93,19.4,19.3,1.3,.4,.6,2,10.4,75
22103,1999-06-28,5.7,1005.3,94,19.3,18.6,1.4,.5,1.3,4.5,12.3,75
22103,1999-06-29,7.2,1002.1,89,19.4,18.2,2.8,1,1.8,5.3,9.2,27.3
22103,1999-06-30,2.1,1008.5,93,20.2,19.5,1.5,.5,.6,1.9,6.2,10.9
22103,1999-07-01,7.9,1004.5,95,20.1,19.5,2.2,.7,1.7,4.7,39.8,75
22103,1999-07-02,6,999.3,93,21.4,19.9,3.4,1.1,1.9,5.4,12.3,75
22103,1999-07-03,6,1005.9,93,20.4,20.5,2.2,.7,1,2.6,16.7,75
22103,1999-07-04,5.9,1009.2,86,20.6,21.1,1.4,.4,.6,1.9,24,75
22103,1999-07-05,7.5,1009.9,83,21,21.3,1.8,.6,.7,2.4,53.7,75
22103,1999-07-06,7.7,1010.3,82,21.2,21.5,1.7,.6,.7,2,60.9,75
22103,1999-07-07,9.3,1009.1,86,21.4,21.6,2,.7,.8,2.5,58.3,75
22103,1999-07-08,8.4,1007,90,22,21.7,1.9,.6,.8,2.7,60.7,75
22103,1999-07-09,8.6,1004.2,91,22,21.9,2.1,.7,.8,2.5,57.1,75
22103,1999-07-10,10.4,1004.3,86,22.1,21.9,2.8,.9,1.1,3.6,13.1,75
22103,1999-07-11,11.6,1005.2,80,21.5,21.7,3,1,1.2,3.8,32.9,75
22103,1999-07-12,9.4,1004.8,85,21.6,21.8,2.2,.7,1.1,3,37.6,75
22103,1999-07-13,6,1003.5,86,22.4,22.2,1.5,.5,.7,2.1,26.2,75
22103,1999-07-14,3,1003.6,88,22.6,22.7,1.2,.4,.6,2.5,7.6,15
22103,1999-07-15,5.6,1002.2,89,22.2,22.5,.9,.3,.4,1.3,25.9,75
22103,1999-07-16,5.5,1003.9,89,22.6,22.6,.8,.2,.3,1,12.8,75
22103,1999-07-17,2.7,1004.6,89,22.3,22.5,.6,.1,.2,.8,9.2,11.8
22103,1999-07-18,2.5,1002.6,89,22.5,22.5,.5,.1,.2,.6,9.3,10.9
22103,1999-07-19,5.5,1003.7,89,23,23,1.2,.4,.6,1.7,10.7,75
22103,1999-07-20,8.2,1005.1,93,22.8,22.8,2.1,.7,1,2.7,13.3,75
22103,1999-07-21,6.2,1007.1,93,23.5,23.1,1.3,.4,.5,1.6,12.8,75
22103,1999-07-22,10.5,1002.7,92,23.9,23,4,1.4,3.1,8.3,10,11.8
22103,1999-07-23,3.8,1005.9,95,23,22.4,1.6,.5,.8,2.6,9,10.2
22103,1999-07-24,5.7,1005.9,91,22.9,22.5,1.9,.6,1.2,3.5,21.2,75
22103,1999-07-25,4.2,1007.3,92,24.1,23.1,1.3,.4,.7,2.2,9.4,10.9
22103,1999-07-26,9.3,1003,88,24.1,23,2.5,.9,1.2,3.4,10.2,11.8
22103,1999-07-27,14.8,989.7,92,23.5,22.1,5.6,2,2.9,8.5,10.2,11.8
22103,1999-07-28,5.6,1001.8,94,23.4,22.2,2.7,.9,1.6,5.4,10,11.8
22103,1999-07-29,6,1003.9,96,23.7,22.3,2.3,.8,1.2,3.1,10.6,11.8
22103,1999-07-30,7.5,1006.9,93,23.6,22.1,3.4,1.2,4.7,11.5,11.7,75
22103,1999-07-31,4.9,1007.6,95,23.7,22.4,2,.7,.9,2.5,6.8,10.9
22103,1999-08-01,4.1,1005.5,94,24.3,23.5,1.8,.6,.7,2.4,9.6,11.8
22103,1999-08-02,5.8,1002.7,90,24.9,24,3.1,1.1,1.6,4.9,10.5,11.8
22103,1999-08-03,12.7,998.9,87,23.6,21.8,8.3,3,5.6,14.5,11.2,14.3
22103,1999-08-04,4.3,1007.6,95,21.4,20.8,2.5,.8,1.4,4,9.4,10.9
22103,1999-08-05,5.7,1005.6,91,22.3,21.1,1.5,.6,.7,2,11.6,14.3
22103,1999-08-06,6.2,999.7,90,22.7,21.2,1.7,.6,.7,2.3,11.2,11.8
22103,1999-08-07,9.8,995.3,89,23.4,22.2,2.7,.9,1.2,4.1,13.1,75
22103,1999-08-08,5,1000.7,93,23.6,22.6,1.7,.6,.7,2.2,9.7,10.9
22103,1999-08-09,6.5,1004.8,92,23.7,22.8,1.7,.6,.8,2.6,9.5,10.9
22103,1999-08-10,4.4,1006.1,93,23.7,23.2,2.1,.7,1,3.2,8.9,9.5
22103,1999-08-11,2.9,1006,96,23.5,23.6,1.2,.4,.5,1.6,7.9,9.5
22103,1999-08-12,4.5,1004.9,91,23.9,23.1,1.2,.4,.5,1.6,7.7,10.2
22103,1999-08-13,4.3,1006.6,87,24.1,23.8,1.3,.4,.5,1.4,9,10.2
22103,1999-08-14,6.7,1008.8,87,24,23.2,1.9,.6,.8,2.6,8.4,9
22103,1999-08-15,7.5,1008.5,88,24.1,23.4,2.2,.7,.9,3,7.7,9
22103,1999-08-16,7.8,1006.3,85,24.1,23.3,2,.7,.8,2.4,17.9,75
22103,1999-08-17,3.1,1005.1,89,24.4,24.4,1.1,.3,.7,2.1,17.8,75
22103,1999-08-18,3.9,1006.5,91,24.4,24.5,.8,.3,.3,.9,12.4,75
22103,1999-08-19,3.8,1009.1,94,24.2,24.5,,.2,.3,,,
22103,1999-08-20,3,1008.8,90,24.8,24.7,.9,.3,.5,1.2,16.7,75
22103,1999-08-21,6.2,1008.5,90,23.8,23.8,2.3,.7,1.3,4.4,11,12.8
22103,1999-08-22,3.8,1009.5,93,23.8,24.1,2.1,.8,1.1,2.9,10.2,11.8
22103,1999-08-23,5.8,1011.3,89,23.2,23.6,2.7,.9,1.1,3.5,10.1,10.9
22103,1999-08-24,4.2,1013.5,81,23.4,23.6,1.4,.5,.6,2,9.5,10.9
22103,1999-08-25,4.8,1010.7,79,23.1,23.4,1.1,.3,.5,1.5,9,30
22103,1999-08-26,5.3,1005.4,92,24.6,24,2.5,.8,1.2,3.6,18.3,75
22103,1999-08-27,3.3,1007.7,86,23.4,23.5,2.1,.7,1.1,3.1,7.7,9
22103,1999-08-28,3.9,1010.5,88,23.4,23.5,1.8,.6,1,2.5,7.7,9
22103,1999-08-29,2.7,1009.8,90,23.6,23.8,1.1,.3,.5,1.4,10.2,75
22103,1999-08-30,4.4,1006.7,93,23.3,23.5,1.7,.5,.9,2.8,20.7,75
22103,1999-08-31,8.9,1005.1,89,23.5,22.8,3.5,1.2,1.7,4.9,8.8,10.2
22103,1999-09-01,5.7,1012.1,88,23.3,22.7,1.6,.5,.8,2.6,8.7,75
22103,1999-09-02,6.7,1015.5,84,23.4,22.9,1.4,.5,.6,2,22.1,75
22103,1999-09-03,8,1016.9,85,23.2,22.6,1.6,.5,.6,1.9,40.3,75
22103,1999-09-04,7.2,,,,,1.9,.6,.9,2.7,19.6,75
22103,1999-09-05,4.6,1008.9,93,24,23.5,1.8,.6,.9,2.4,9.2,9.5
22103,1999-09-06,4.1,1007,93,24.1,23.1,1.3,.4,.6,1.7,6.6,9.5
22103,1999-09-07,5.8,1006.6,91,23.7,23,2,.7,1.4,3.4,13.1,75
22103,1999-09-09,2.2,1006.9,89,24.8,24.5,.6,.2,.2,.8,9.9,11.8
22103,1999-09-10,5.6,1002.1,93,24.4,23.4,1.5,.5,.6,2,24.5,75
22103,1999-09-11,3.5,1003.7,90,23.6,23.6,1.4,.5,.6,1.7,11.1,75
22103,1999-09-12,2.3,1006.5,88,23.9,24,1.1,.3,.5,1.6,12.8,75
22103,1999-09-13,3.1,1007.6,94,23.4,22.9,.8,.2,.3,1.1,9.7,11.8
22103,1999-09-14,3.4,1004.5,89,24.7,25.4,.7,.2,.4,1.4,16.2,75
22103,1999-09-15,6.4,1007.6,77,25,25.4,1.8,.6,1.2,3.7,9.9,10.9
22103,1999-09-16,12.2,1010.6,79,24.3,24.6,3.4,1.2,1.5,4.2,12.7,75
22103,1999-09-17,15.3,1009.8,87,22.7,25,,1.6,2,,12.4,75
22103,1999-09-18,,1010.8,87,24.5,25.6,,,,,,
22103,1999-09-19,7.8,1008.6,90,25.9,25.9,2.3,.8,1.1,3.9,17.3,75
22103,1999-09-20,9.8,1005.1,87,25.6,26.2,2.9,.9,1.4,4.7,25.8,75
22103,1999-09-21,15.6,1006.3,81,23.3,25.6,4.4,1.6,1.9,5.7,9.2,10.9
22103,1999-09-22,13.9,1006.6,85,22.3,25.6,3.8,1.4,1.8,4.8,9.9,10.9
22103,1999-09-23,11,1004.4,89,23.3,25.7,3.3,1.2,2.1,5.5,11.1,14.3
22103,1999-09-24,10.8,1002.4,81,22.9,25.1,3.2,1.2,2.1,5.9,12.2,16.7
22103,1999-09-25,7.3,1014.1,69,22.2,24.3,1.3,.5,.6,1.8,10,11.8
22103,1999-09-26,6,1018.5,61,22.7,24.1,.9,.3,.4,1.3,10,10.9
22103,1999-09-27,3.5,1019.4,71,22.8,24.7,.8,.2,.3,1.1,10.2,11.8
22103,1999-09-28,3.2,1018.4,76,23.2,25,.6,.2,.3,.9,10.1,12.8
22103,1999-09-29,3.7,1016,77,23.8,25.2,.7,.2,.3,1,19.4,75
22103,1999-09-30,6.5,1016.2,75,24.1,25.5,1.1,.3,.8,2.7,24.4,75
22103,1999-10-01,7.2,,,,,2.2,.7,1.1,3.2,43.6,75
22103,1999-10-02,7.8,1012.5,77,22.4,25.4,1.5,.5,.7,2.2,44.9,75
22103,1999-10-03,6.6,1019.2,56,18.8,24.3,1.5,.5,.7,2.3,20.3,75
22103,1999-10-04,5.2,1020.9,55,20.3,24,1.2,.4,.5,1.7,10.7,14.3
22103,1999-10-05,2.7,1018.6,60,20.7,24.8,.9,.3,.4,1.1,10.2,11.8
22103,1999-10-06,3.3,1016.2,62,20.4,24.7,.7,.2,.2,.8,9.7,10.9
22103,1999-10-07,3.3,1014.1,67,20.2,24.2,1,.3,.5,1.3,10.9,12.8
22103,1999-10-08,4.5,1015,55,21.9,24,.9,.3,.4,1.2,9.8,10.9
22103,1999-10-09,7,1018.3,64,22.3,23.6,1.4,.5,.7,2.2,10.7,10.9
22103,1999-10-10,7.5,1015,82,23.1,23.2,2.8,.7,.8,19.3,10.9,12.8
22103,1999-10-11,6.3,1012.1,88,23,23,2.7,.8,1.1,4,9.2,10.9
22103,1999-10-12,5.7,1016.3,75,21.1,22.8,1.2,.4,.6,1.6,9.7,10.9
22103,1999-10-13,4.3,1017.1,72,21.6,22.8,1,.3,.4,1.4,13,75
22103,1999-10-14,5.3,1017.6,68,20.5,22.6,.8,.2,.3,1.1,18.7,75
22103,1999-10-15,7.5,1016.9,73,18.6,22.1,1.3,.4,.6,1.8,11.5,33.3
22103,1999-10-16,11,1021.9,50,13.9,21.2,2.1,.7,1,3.2,62.5,75
22103,1999-10-17,7.9,1023.2,54,13.7,20.5,1.4,.5,.8,2.6,31.3,75
22103,1999-10-18,4.1,1023,54,16.4,20.4,.7,.2,.3,1,9.9,11.8
22103,1999-10-29,5.3,1008.4,53,15.5,17.6,.1,0,0,.3,75,75
22103,1999-10-30,,1014.9,54,12.2,14.8,.1,0,0,.3,69.7,75
22103,1999-10-31,,1005.3,75,13.1,13.3,,,,,,
22103,1999-11-04,,1024.6,52,13.7,15,.7,.2,.4,1.4,31.1,75
22103,1999-11-05,4.7,1023.2,65,15,16.8,.8,.2,.4,1.2,31,75
22103,1999-11-06,3.1,1021.4,72,16.6,16.8,.4,.1,.1,.5,9.9,11.8
22103,1999-11-07,3.5,1016.4,75,16.9,17.1,.7,.2,.3,1,10.2,11.8
22103,1999-11-08,4.7,1013,75,16.6,16.9,.8,.2,.4,1.1,10.4,11.8
22103,1999-11-09,8.9,1018.5,64,15.9,16.7,2.3,.7,.8,2.8,10.2,11.8
22103,1999-11-10,6.6,1019.9,66,15.8,17,1.6,.5,.8,2.4,9.7,10.9
22103,1999-11-11,5.7,1012.9,76,17.5,17.1,1.1,.4,.8,2.1,10.3,11.8
22103,1999-11-12,9.3,1012.9,69,15.8,16.5,1.8,.6,.7,2.1,28.9,75
22103,1999-11-13,7.3,1020.6,62,15.7,16.2,1.2,.4,.7,1.9,18.4,75
22103,1999-11-14,8,1017.8,78,16.7,16.4,2,.6,.9,2.7,19,75
22103,1999-11-15,9.2,1015.2,71,14.8,16.7,1.9,.6,.8,2.6,48.7,75
22103,1999-11-16,8.9,1021.7,57,11.8,16,2.1,.7,1,3.1,9.8,10.9
22103,1999-11-17,5.5,1024.9,59,11.2,16.3,1.3,.4,.6,1.9,10,10.9
22103,1999-11-18,5.9,1022.6,61,12.3,15.3,1,.3,.4,1.3,13.9,75
22103,1999-11-19,2.3,1021.4,57,12.7,16.3,.6,.1,.3,1,12.6,15.8
